gene,Gname,Gnomon,Scaffold,Begin,End,Or,KOG_JGI
GENE:JGI_V11_310240,NCBI_GNO_0200175,NCBI_GNO_642023,scaffold_2,944388,945411,-,0
GENE:JGI_V11_310241,NCBI_GNO_0200176,NCBI_GNO_644023,scaffold_2,945752,946876,-,0
GENE:JGI_V11_310260,NCBI_GNO_0200195,NCBI_GNO_552024,scaffold_2,1085547,1085811,+,0
GENE:JGI_V11_310261,NCBI_GNO_0200196,NCBI_GNO_728023,scaffold_2,1105636,1109779,-,KOG0933
GENE:JGI_V11_310268,NCBI_GNO_0200204,NCBI_GNO_560024,scaffold_2,1223291,1224451,+,KOG4157
GENE:JGI_V11_310272,NCBI_GNO_0200208,NCBI_GNO_568024,scaffold_2,1260947,1263081,-,KOG1304
GENE:JGI_V11_310274,NCBI_GNO_0200210,NCBI_GNO_572024,scaffold_2,1268143,1268949,-,0
GENE:JGI_V11_310275,NCBI_GNO_0200211,NCBI_GNO_574024,scaffold_2,1269128,1271200,-,KOG1304
GENE:JGI_V11_310279,NCBI_GNO_0200216,NCBI_GNO_580024,scaffold_2,1287200,1288364,-,0
GENE:JGI_V11_310282,NCBI_GNO_0200219,NCBI_GNO_584024,scaffold_2,1297110,1299420,+,KOG2405
GENE:JGI_V11_310287,NCBI_GNO_0200224,NCBI_GNO_596024,scaffold_2,1349677,1355596,+,KOG1215
GENE:JGI_V11_310291,NCBI_GNO_0200228,NCBI_GNO_604024,scaffold_2,1374143,1375964,+,KOG1245
GENE:JGI_V11_310298,NCBI_GNO_0200235,NCBI_GNO_618024,scaffold_2,1398248,1417328,+,KOG4171
GENE:JGI_V11_31031,gw1.76.141.1,NCBI_GNO_316544,scaffold_76,93715,109129,+,KOG3211
GENE:JGI_V11_310315,NCBI_GNO_0200252,NCBI_GNO_648024,scaffold_2,1577805,1580368,-,0
GENE:JGI_V11_310318,NCBI_GNO_0200255,NCBI_GNO_652024,scaffold_2,1587531,1589291,-,KOG0473
GENE:JGI_V11_310319,NCBI_GNO_0200256,NCBI_GNO_654024,scaffold_2,1590779,1594027,+,KOG3643
GENE:JGI_V11_310324,NCBI_GNO_0200261,NCBI_GNO_662024,scaffold_2,1617860,1619820,-,KOG4193
GENE:JGI_V11_310325,NCBI_GNO_0200262,NCBI_GNO_664024,scaffold_2,1625985,1628371,-,KOG4193
GENE:JGI_V11_310328,NCBI_GNO_0200265,NCBI_GNO_668024,scaffold_2,1639768,1642021,-,KOG2331
GENE:JGI_V11_310330,NCBI_GNO_0200267,NCBI_GNO_670024,scaffold_2,1643939,1645510,-,KOG0763
GENE:JGI_V11_310332,NCBI_GNO_0200269,NCBI_GNO_672024,scaffold_2,1649210,1651340,-,KOG0156
GENE:JGI_V11_310333,NCBI_GNO_0200270,NCBI_GNO_674024,scaffold_2,1659666,1674557,+,KOG1215
GENE:JGI_V11_310334,NCBI_GNO_0200271,NCBI_GNO_676024,scaffold_2,1674694,1677226,-,0
GENE:JGI_V11_310342,NCBI_GNO_0200279,NCBI_GNO_684024,scaffold_2,1701193,1711645,-,KOG2200
GENE:JGI_V11_310346,NCBI_GNO_0200283,NCBI_GNO_690024,scaffold_2,1744150,1744512,+,0
GENE:JGI_V11_310351,NCBI_GNO_0200288,NCBI_GNO_1138023,scaffold_2,1766043,1766830,+,0
GENE:JGI_V11_310363,NCBI_GNO_0200301,NCBI_GNO_712024,scaffold_2,1788994,1789904,-,0
GENE:JGI_V11_310377,NCBI_GNO_0200315,NCBI_GNO_730024,scaffold_2,1985263,1986131,-,0
GENE:JGI_V11_310380,NCBI_GNO_0200318,NCBI_GNO_732024,scaffold_2,1994301,1997820,+,KOG3660
GENE:JGI_V11_310388,NCBI_GNO_0200326,NCBI_GNO_1270023,scaffold_2,2069414,2071925,+,KOG4523
GENE:JGI_V11_310409,NCBI_GNO_0200347,NCBI_GNO_1330023,scaffold_2,2213457,2214165,-,0
GENE:JGI_V11_310410,NCBI_GNO_0200348,NCBI_GNO_784024,scaffold_2,2214601,2216380,+,KOG3547
GENE:JGI_V11_310411,NCBI_GNO_0200349,NCBI_GNO_786024,scaffold_2,2216996,2218464,-,0
GENE:JGI_V11_310414,NCBI_GNO_0200352,NCBI_GNO_790024,scaffold_2,2224122,2226152,-,KOG2279
GENE:JGI_V11_310417,NCBI_GNO_0200355,NCBI_GNO_796024,scaffold_2,2233768,2235218,+,KOG4157
GENE:JGI_V11_310424,NCBI_GNO_0200362,NCBI_GNO_806024,scaffold_2,2270804,2272194,-,KOG3820
GENE:JGI_V11_310436,NCBI_GNO_0200375,NCBI_GNO_828024,scaffold_2,2472295,2473464,-,KOG2992
GENE:JGI_V11_310442,NCBI_GNO_0200381,NCBI_GNO_840024,scaffold_2,2512296,2514230,+,0
GENE:JGI_V11_310443,NCBI_GNO_0200382,NCBI_GNO_1466023,scaffold_2,2517345,2526696,+,0
GENE:JGI_V11_310447,NCBI_GNO_0200386,NCBI_GNO_850024,scaffold_2,2584157,2586563,+,KOG1181
GENE:JGI_V11_310452,NCBI_GNO_0200391,NCBI_GNO_860024,scaffold_2,2611471,2613990,-,0
GENE:JGI_V11_310457,NCBI_GNO_0200396,NCBI_GNO_1526023,scaffold_2,2729157,2731593,+,KOG4676
GENE:JGI_V11_310458,NCBI_GNO_0200397,NCBI_GNO_870024,scaffold_2,2732330,2746915,-,KOG2301
GENE:JGI_V11_310466,NCBI_GNO_0200405,NCBI_GNO_882024,scaffold_2,2765403,2765822,-,0
GENE:JGI_V11_310467,NCBI_GNO_0200406,NCBI_GNO_884024,scaffold_2,2766376,2767377,-,0
GENE:JGI_V11_310474,NCBI_GNO_0200413,NCBI_GNO_1628023,scaffold_2,2797660,2798799,-,0
GENE:JGI_V11_310476,NCBI_GNO_0200415,NCBI_GNO_894024,scaffold_2,2804967,2808192,+,KOG2992
GENE:JGI_V11_310478,NCBI_GNO_0200417,NCBI_GNO_896024,scaffold_2,2809597,2810575,+,0
GENE:JGI_V11_310484,NCBI_GNO_0200423,NCBI_GNO_904024,scaffold_2,2827765,2829186,-,KOG1216
GENE:JGI_V11_310489,NCBI_GNO_0200428,NCBI_GNO_914024,scaffold_2,2866782,2872213,-,KOG1216
GENE:JGI_V11_310490,NCBI_GNO_0200429,NCBI_GNO_916024,scaffold_2,2874200,2879799,-,KOG1217
GENE:JGI_V11_310496,NCBI_GNO_0200435,NCBI_GNO_1700023,scaffold_2,2916754,2942066,+,KOG2243
GENE:JGI_V11_310508,NCBI_GNO_0200447,NCBI_GNO_942024,scaffold_2,3010462,3010795,-,0
GENE:JGI_V11_310509,NCBI_GNO_0200448,NCBI_GNO_944024,scaffold_2,3011783,3015739,-,KOG4297
GENE:JGI_V11_310510,NCBI_GNO_0200449,NCBI_GNO_946024,scaffold_2,3017439,3021711,+,KOG1870
GENE:JGI_V11_310514,NCBI_GNO_0200453,NCBI_GNO_952024,scaffold_2,3042224,3047863,+,KOG1032
GENE:JGI_V11_310518,NCBI_GNO_0200457,NCBI_GNO_960024,scaffold_2,3069067,3076487,+,0
GENE:JGI_V11_310520,NCBI_GNO_0200459,NCBI_GNO_964024,scaffold_2,3086501,3086789,-,0
GENE:JGI_V11_310536,NCBI_GNO_0200475,NCBI_GNO_992024,scaffold_2,3262405,3266285,-,KOG2102
GENE:JGI_V11_310540,NCBI_GNO_0200479,NCBI_GNO_1872023,scaffold_2,3275713,3276965,+,KOG2132
GENE:JGI_V11_310541,NCBI_GNO_0200480,NCBI_GNO_996024,scaffold_2,3277091,3277601,+,KOG4828
GENE:JGI_V11_310542,NCBI_GNO_0200481,NCBI_GNO_998024,scaffold_2,3277612,3278840,+,KOG1533
GENE:JGI_V11_310544,NCBI_GNO_0200483,NCBI_GNO_1002024,scaffold_2,3282764,3284092,+,KOG1850
GENE:JGI_V11_310545,NCBI_GNO_0200484,NCBI_GNO_1004024,scaffold_2,3285309,3286541,-,KOG0311
GENE:JGI_V11_310546,NCBI_GNO_0200485,NCBI_GNO_1006024,scaffold_2,3287366,3287891,-,0
GENE:JGI_V11_310553,NCBI_GNO_0200492,NCBI_GNO_1016024,scaffold_2,3303937,3304373,+,0
GENE:JGI_V11_310564,NCBI_GNO_0200503,NCBI_GNO_1032024,scaffold_2,3361937,3364714,+,KOG2085
GENE:JGI_V11_310571,NCBI_GNO_0200510,NCBI_GNO_1046024,scaffold_2,3382455,3383842,+,0
GENE:JGI_V11_310578,NCBI_GNO_0200517,NCBI_GNO_1058024,scaffold_2,3411416,3411992,+,0
GENE:JGI_V11_310585,NCBI_GNO_0200525,NCBI_GNO_1068024,scaffold_2,3459872,3461074,+,0
GENE:JGI_V11_310604,NCBI_GNO_0200544,NCBI_GNO_2084023,scaffold_2,3507200,3512287,-,KOG4666
GENE:JGI_V11_310605,NCBI_GNO_0200545,NCBI_GNO_1102024,scaffold_2,3513155,3517792,-,KOG1883
GENE:JGI_V11_31061,gw1.29.261.1,NCBI_GNO_378294,scaffold_29,1132345,1135347,-,KOG2087
GENE:JGI_V11_310616,NCBI_GNO_0200556,NCBI_GNO_2112023,scaffold_2,3544186,3545847,+,KOG1584
GENE:JGI_V11_310623,NCBI_GNO_0200563,NCBI_GNO_1124024,scaffold_2,3560061,3560800,-,0
GENE:JGI_V11_310628,NCBI_GNO_0200568,NCBI_GNO_1128024,scaffold_2,3575869,3576555,-,KOG3212
GENE:JGI_V11_310642,NCBI_GNO_0200582,NCBI_GNO_1154024,scaffold_2,3687276,3689827,-,KOG2876
GENE:JGI_V11_310658,NCBI_GNO_0300009,NCBI_GNO_22033,scaffold_3,35681,36470,+,0
GENE:JGI_V11_310665,NCBI_GNO_0300016,NCBI_GNO_304034,scaffold_3,70702,70906,+,0
GENE:JGI_V11_310666,NCBI_GNO_0300017,NCBI_GNO_306034,scaffold_3,73165,82090,-,0
GENE:JGI_V11_310668,NCBI_GNO_0300019,NCBI_GNO_310034,scaffold_3,85289,85757,+,0
GENE:JGI_V11_310672,NCBI_GNO_0300023,NCBI_GNO_318034,scaffold_3,95954,96446,+,0
GENE:JGI_V11_310675,NCBI_GNO_0300026,NCBI_GNO_324034,scaffold_3,141991,143833,+,KOG4568
GENE:JGI_V11_310676,NCBI_GNO_0300027,NCBI_GNO_46033,scaffold_3,143898,145463,-,0
GENE:JGI_V11_310683,NCBI_GNO_0300034,NCBI_GNO_336034,scaffold_3,178843,179358,-,0
GENE:JGI_V11_310689,NCBI_GNO_0300040,NCBI_GNO_98033,scaffold_3,208660,209361,+,0
GENE:JGI_V11_310690,NCBI_GNO_0300041,NCBI_GNO_104033,scaffold_3,210586,211568,+,0
GENE:JGI_V11_310691,NCBI_GNO_0300042,NCBI_GNO_346034,scaffold_3,212607,214496,+,KOG4159
GENE:JGI_V11_310693,NCBI_GNO_0300044,NCBI_GNO_350034,scaffold_3,232388,232720,+,0
GENE:JGI_V11_310697,NCBI_GNO_0300048,NCBI_GNO_358034,scaffold_3,309343,309636,+,0
GENE:JGI_V11_310703,NCBI_GNO_0300054,NCBI_GNO_360034,scaffold_3,324015,325727,-,KOG1210
GENE:JGI_V11_310711,NCBI_GNO_0300062,NCBI_GNO_370034,scaffold_3,353553,354666,-,0
GENE:JGI_V11_310712,NCBI_GNO_0300063,NCBI_GNO_372034,scaffold_3,354784,355290,-,KOG1929
GENE:JGI_V11_310714,NCBI_GNO_0300065,NCBI_GNO_376034,scaffold_3,360144,361908,+,KOG0946
GENE:JGI_V11_310721,NCBI_GNO_0300072,NCBI_GNO_388034,scaffold_3,434943,436811,+,KOG1181
GENE:JGI_V11_310726,NCBI_GNO_0300077,NCBI_GNO_392034,scaffold_3,448164,448856,-,0
GENE:JGI_V11_310727,NCBI_GNO_0300078,NCBI_GNO_234033,scaffold_3,449605,450663,-,0
GENE:JGI_V11_310732,NCBI_GNO_0300083,NCBI_GNO_402034,scaffold_3,462083,464625,-,0
GENE:JGI_V11_310736,NCBI_GNO_0300087,NCBI_GNO_408034,scaffold_3,482013,484857,+,0
GENE:JGI_V11_310739,NCBI_GNO_0300090,NCBI_GNO_414034,scaffold_3,527692,531608,-,KOG0476
GENE:JGI_V11_310741,NCBI_GNO_0300092,NCBI_GNO_418034,scaffold_3,537008,543846,-,KOG0476
GENE:JGI_V11_310742,NCBI_GNO_0300093,NCBI_GNO_420034,scaffold_3,544336,549599,-,KOG0476
GENE:JGI_V11_310743,NCBI_GNO_0300094,NCBI_GNO_422034,scaffold_3,553954,558737,-,KOG0476
GENE:JGI_V11_310745,NCBI_GNO_0300096,NCBI_GNO_294033,scaffold_3,580791,587981,+,KOG1055
GENE:JGI_V11_310750,NCBI_GNO_0300101,NCBI_GNO_434034,scaffold_3,651743,653756,+,KOG2473
GENE:JGI_V11_310751,NCBI_GNO_0300102,NCBI_GNO_436034,scaffold_3,653949,654845,-,KOG0773
GENE:JGI_V11_310752,NCBI_GNO_0300103,NCBI_GNO_438034,scaffold_3,655055,658905,-,KOG0619
GENE:JGI_V11_310758,NCBI_GNO_0300109,NCBI_GNO_330033,scaffold_3,670940,672378,+,KOG0725
GENE:JGI_V11_310765,NCBI_GNO_0300116,NCBI_GNO_452034,scaffold_3,777410,781143,+,0
GENE:JGI_V11_310772,NCBI_GNO_0300123,NCBI_GNO_462034,scaffold_3,831846,833237,-,KOG4049
GENE:JGI_V11_310774,NCBI_GNO_0300125,NCBI_GNO_466034,scaffold_3,834686,837173,+,0
GENE:JGI_V11_310779,NCBI_GNO_0300130,NCBI_GNO_476034,scaffold_3,845182,845636,+,0
GENE:JGI_V11_310780,NCBI_GNO_0300131,NCBI_GNO_410033,scaffold_3,849186,849831,+,0
GENE:JGI_V11_310789,NCBI_GNO_0300140,NCBI_GNO_496034,scaffold_3,871505,878656,-,KOG3658
GENE:JGI_V11_310790,NCBI_GNO_0300141,NCBI_GNO_430033,scaffold_3,879197,879897,+,0
GENE:JGI_V11_310801,NCBI_GNO_0300152,NCBI_GNO_500033,scaffold_3,1135646,1136917,-,KOG1651
GENE:JGI_V11_310805,NCBI_GNO_0300156,NCBI_GNO_522034,scaffold_3,1168902,1170892,-,KOG3516
GENE:JGI_V11_310811,NCBI_GNO_0300162,NCBI_GNO_532034,scaffold_3,1208132,1210820,+,KOG4294
GENE:JGI_V11_310812,NCBI_GNO_0300163,NCBI_GNO_534034,scaffold_3,1211693,1214358,+,KOG4294
GENE:JGI_V11_310813,NCBI_GNO_0300164,NCBI_GNO_536034,scaffold_3,1215885,1218322,+,KOG4294
GENE:JGI_V11_310815,NCBI_GNO_0300166,NCBI_GNO_550033,scaffold_3,1222735,1225206,+,KOG4294
GENE:JGI_V11_310819,NCBI_GNO_0300170,NCBI_GNO_548034,scaffold_3,1245835,1247015,-,0
GENE:JGI_V11_310821,NCBI_GNO_0300172,NCBI_GNO_552034,scaffold_3,1251646,1254046,-,0
GENE:JGI_V11_310827,NCBI_GNO_0300178,NCBI_GNO_600033,scaffold_3,1279692,1281110,-,KOG1075
GENE:JGI_V11_310834,NCBI_GNO_0300185,NCBI_GNO_572034,scaffold_3,1350777,1351013,+,0
GENE:JGI_V11_310836,NCBI_GNO_0300187,NCBI_GNO_576034,scaffold_3,1362919,1363609,-,0
GENE:JGI_V11_310837,NCBI_GNO_0300188,NCBI_GNO_578034,scaffold_3,1363957,1364728,-,0
GENE:JGI_V11_310844,NCBI_GNO_0300195,NCBI_GNO_590034,scaffold_3,1415901,1416164,-,0
GENE:JGI_V11_310854,NCBI_GNO_0300205,NCBI_GNO_608034,scaffold_3,1450510,1450918,+,0
GENE:JGI_V11_310869,NCBI_GNO_0300221,NCBI_GNO_628034,scaffold_3,1551884,1554691,-,0
GENE:JGI_V11_310872,NCBI_GNO_0300224,NCBI_GNO_630034,scaffold_3,1565559,1568692,-,KOG1215
GENE:JGI_V11_310875,NCBI_GNO_0300227,NCBI_GNO_636034,scaffold_3,1571853,1572865,+,KOG4556
GENE:JGI_V11_310878,NCBI_GNO_0300230,NCBI_GNO_642034,scaffold_3,1581008,1584589,-,KOG0957
GENE:JGI_V11_310889,NCBI_GNO_0300241,NCBI_GNO_830033,scaffold_3,1619548,1622142,-,KOG3846
GENE:JGI_V11_310892,NCBI_GNO_0300244,NCBI_GNO_660034,scaffold_3,1627750,1631046,-,KOG2019
GENE:JGI_V11_310899,NCBI_GNO_0300251,NCBI_GNO_674034,scaffold_3,1684007,1685058,-,KOG1198
GENE:JGI_V11_310933,NCBI_GNO_0300285,NCBI_GNO_716034,scaffold_3,1942082,1946383,-,KOG1472
GENE:JGI_V11_310944,NCBI_GNO_0300296,NCBI_GNO_732034,scaffold_3,1970894,1974217,-,KOG1587
GENE:JGI_V11_310948,NCBI_GNO_0300300,NCBI_GNO_738034,scaffold_3,2081312,2086097,-,KOG4266
GENE:JGI_V11_310950,NCBI_GNO_0300302,NCBI_GNO_1136033,scaffold_3,2092546,2095106,+,KOG4583
GENE:JGI_V11_310954,NCBI_GNO_0300306,NCBI_GNO_746034,scaffold_3,2112545,2113877,+,KOG2992
GENE:JGI_V11_310960,NCBI_GNO_0300312,NCBI_GNO_1168033,scaffold_3,2137652,2138408,-,0
GENE:JGI_V11_310962,NCBI_GNO_0300314,NCBI_GNO_1170033,scaffold_3,2141657,2142401,+,0
GENE:JGI_V11_310982,NCBI_GNO_0300334,NCBI_GNO_1278033,scaffold_3,2224776,2225956,-,KOG3771
GENE:JGI_V11_310984,NCBI_GNO_0300336,NCBI_GNO_780034,scaffold_3,2236385,2237781,-,KOG0773
GENE:JGI_V11_310994,NCBI_GNO_0300347,NCBI_GNO_1348033,scaffold_3,2342299,2343913,-,KOG2806
GENE:JGI_V11_310999,NCBI_GNO_0300352,NCBI_GNO_802034,scaffold_3,2381836,2386328,-,KOG4572
GENE:JGI_V11_311006,NCBI_GNO_0300359,NCBI_GNO_812034,scaffold_3,2400893,2401716,+,0
GENE:JGI_V11_311016,NCBI_GNO_0300369,NCBI_GNO_1378033,scaffold_3,2451394,2452853,+,KOG1721
GENE:JGI_V11_311017,NCBI_GNO_0300370,NCBI_GNO_832034,scaffold_3,2453099,2455044,-,KOG0161
GENE:JGI_V11_311020,NCBI_GNO_0300373,NCBI_GNO_1398033,scaffold_3,2503334,2505528,-,KOG4567
GENE:JGI_V11_311022,NCBI_GNO_0300375,NCBI_GNO_1402033,scaffold_3,2513750,2514513,+,0
GENE:JGI_V11_311023,NCBI_GNO_0300376,NCBI_GNO_1404033,scaffold_3,2515246,2515960,+,0
GENE:JGI_V11_311027,NCBI_GNO_0300380,NCBI_GNO_850034,scaffold_3,2572201,2574888,-,KOG3862
GENE:JGI_V11_311028,NCBI_GNO_0300381,NCBI_GNO_852034,scaffold_3,2580443,2584883,-,KOG3862
GENE:JGI_V11_311031,NCBI_GNO_0300384,NCBI_GNO_858034,scaffold_3,2649021,2651369,-,KOG4400
GENE:JGI_V11_311032,NCBI_GNO_0300385,NCBI_GNO_860034,scaffold_3,2653658,2653810,+,0
GENE:JGI_V11_311034,NCBI_GNO_0300387,NCBI_GNO_1438033,scaffold_3,2655359,2656766,-,KOG3134
GENE:JGI_V11_311044,NCBI_GNO_0300397,NCBI_GNO_882034,scaffold_3,2703977,2705487,-,KOG3533
GENE:JGI_V11_311054,NCBI_GNO_0300407,NCBI_GNO_902034,scaffold_3,2755522,2758163,+,0
GENE:JGI_V11_311056,NCBI_GNO_0300409,NCBI_GNO_904034,scaffold_3,2760045,2761941,-,KOG0542
GENE:JGI_V11_311061,NCBI_GNO_0300414,NCBI_GNO_910034,scaffold_3,2773470,2787923,-,KOG4297
GENE:JGI_V11_311062,NCBI_GNO_0300415,NCBI_GNO_912034,scaffold_3,2792214,2798817,+,KOG1676
GENE:JGI_V11_311069,NCBI_GNO_0300422,NCBI_GNO_1582033,scaffold_3,2858627,2860143,-,KOG1721
GENE:JGI_V11_311072,NCBI_GNO_0300425,NCBI_GNO_928034,scaffold_3,2869479,2879386,-,KOG2992
GENE:JGI_V11_311074,NCBI_GNO_0300427,NCBI_GNO_1610033,scaffold_3,2892041,2892722,+,0
GENE:JGI_V11_311075,NCBI_GNO_0300428,NCBI_GNO_932034,scaffold_3,2892721,2897940,-,KOG0254
GENE:JGI_V11_311079,NCBI_GNO_0300432,NCBI_GNO_1618033,scaffold_3,2910113,2911071,+,KOG1712
GENE:JGI_V11_311082,NCBI_GNO_0300435,NCBI_GNO_942034,scaffold_3,2918339,2926744,+,KOG2806
GENE:JGI_V11_311096,NCBI_GNO_0300449,NCBI_GNO_966034,scaffold_3,3061800,3064342,+,KOG0224
GENE:JGI_V11_311099,NCBI_GNO_0300452,NCBI_GNO_970034,scaffold_3,3069896,3071086,+,KOG0224
GENE:JGI_V11_311102,NCBI_GNO_0300455,NCBI_GNO_974034,scaffold_3,3078219,3081762,+,KOG2108
GENE:JGI_V11_311117,NCBI_GNO_0300470,NCBI_GNO_996034,scaffold_3,3169184,3172433,-,KOG1035
GENE:JGI_V11_311119,NCBI_GNO_0300472,NCBI_GNO_1000034,scaffold_3,3190126,3213091,-,KOG0260
GENE:JGI_V11_311120,NCBI_GNO_0300473,NCBI_GNO_1002034,scaffold_3,3219145,3220496,+,KOG0725
GENE:JGI_V11_311122,NCBI_GNO_0300475,NCBI_GNO_1006034,scaffold_3,3237324,3237854,-,0
GENE:JGI_V11_311125,NCBI_GNO_0300478,NCBI_GNO_1012034,scaffold_3,3255174,3257854,-,0
GENE:JGI_V11_311126,NCBI_GNO_0300479,NCBI_GNO_1774033,scaffold_3,3340230,3341942,+,KOG4753
GENE:JGI_V11_311127,NCBI_GNO_0300480,NCBI_GNO_1014034,scaffold_3,3342023,3344421,-,KOG4636
GENE:JGI_V11_311135,NCBI_GNO_0300488,NCBI_GNO_1800033,scaffold_3,3370780,3371878,-,KOG4728
GENE:JGI_V11_311137,NCBI_GNO_0300490,NCBI_GNO_1808033,scaffold_3,3372400,3372838,-,KOG1721
GENE:JGI_V11_311139,NCBI_GNO_0300492,NCBI_GNO_1026034,scaffold_3,3374927,3377305,-,KOG1516
GENE:JGI_V11_311149,NCBI_GNO_0300502,NCBI_GNO_1042034,scaffold_3,3400244,3402943,-,KOG2624
GENE:JGI_V11_311150,NCBI_GNO_0300503,NCBI_GNO_1044034,scaffold_3,3403434,3404302,+,KOG0117
GENE:JGI_V11_311151,NCBI_GNO_0300504,NCBI_GNO_1046034,scaffold_3,3409233,3409624,-,0
GENE:JGI_V11_311160,NCBI_GNO_0300513,NCBI_GNO_1060034,scaffold_3,3424159,3443414,-,KOG3510
GENE:JGI_V11_311165,NCBI_GNO_0300518,NCBI_GNO_1914033,scaffold_3,3457438,3458233,-,0
GENE:JGI_V11_311166,NCBI_GNO_0300519,NCBI_GNO_1914033,scaffold_3,3454362,3457471,+,KOG3714
GENE:JGI_V11_311170,NCBI_GNO_0300523,NCBI_GNO_1960033,scaffold_3,3494447,3496276,-,KOG0154
GENE:JGI_V11_311177,NCBI_GNO_0300531,NCBI_GNO_1080034,scaffold_3,3514860,3518185,+,KOG4299
GENE:JGI_V11_311182,NCBI_GNO_0300536,NCBI_GNO_1086034,scaffold_3,3559743,3568284,-,KOG0793
GENE:JGI_V11_311200,NCBI_GNO_0300554,NCBI_GNO_1112034,scaffold_3,3653543,3655168,-,KOG3070
GENE:JGI_V11_311204,NCBI_GNO_0300558,NCBI_GNO_1118034,scaffold_3,3669052,3670433,+,KOG3159
GENE:JGI_V11_311205,NCBI_GNO_0300559,NCBI_GNO_1120034,scaffold_3,3671444,3672891,+,KOG1721
GENE:JGI_V11_311218,NCBI_GNO_0300572,NCBI_GNO_1140034,scaffold_3,3717194,3719670,-,0
GENE:JGI_V11_311226,NCBI_GNO_0300581,NCBI_GNO_1152034,scaffold_3,3768100,3772694,+,KOG4156
GENE:JGI_V11_311234,NCBI_GNO_0400006,NCBI_GNO_204044,scaffold_4,37813,38988,-,KOG3017
GENE:JGI_V11_311239,NCBI_GNO_0400011,NCBI_GNO_214044,scaffold_4,81375,82529,+,0
GENE:JGI_V11_311255,NCBI_GNO_0400027,NCBI_GNO_238044,scaffold_4,232039,234114,+,KOG0682
GENE:JGI_V11_311258,NCBI_GNO_0400030,NCBI_GNO_244044,scaffold_4,267913,271475,-,KOG3762
GENE:JGI_V11_311261,NCBI_GNO_0400033,NCBI_GNO_250044,scaffold_4,278252,279502,+,0
GENE:JGI_V11_311262,NCBI_GNO_0400034,NCBI_GNO_252044,scaffold_4,279988,284278,+,KOG0157
GENE:JGI_V11_311266,NCBI_GNO_0400038,NCBI_GNO_260044,scaffold_4,292385,293615,-,0
GENE:JGI_V11_311269,NCBI_GNO_0400041,NCBI_GNO_266044,scaffold_4,301155,302355,-,0
GENE:JGI_V11_311272,NCBI_GNO_0400044,NCBI_GNO_272044,scaffold_4,312235,312669,-,0
GENE:JGI_V11_311281,NCBI_GNO_0400053,NCBI_GNO_282044,scaffold_4,344998,347233,+,KOG0281
GENE:JGI_V11_311292,NCBI_GNO_0400064,NCBI_GNO_296044,scaffold_4,370269,375805,-,KOG4475
GENE:JGI_V11_311294,NCBI_GNO_0400066,NCBI_GNO_176043,scaffold_4,379452,382612,-,KOG0050
GENE:JGI_V11_311295,NCBI_GNO_0400067,NCBI_GNO_302044,scaffold_4,382891,386161,+,KOG2156
GENE:JGI_V11_311297,NCBI_GNO_0400069,NCBI_GNO_208043,scaffold_4,431148,434814,-,KOG0661
GENE:JGI_V11_311307,NCBI_GNO_0400079,NCBI_GNO_322044,scaffold_4,462023,463444,+,KOG1208
GENE:JGI_V11_311311,NCBI_GNO_0400083,NCBI_GNO_330044,scaffold_4,481285,483901,-,KOG1965
GENE:JGI_V11_311316,NCBI_GNO_0400088,NCBI_GNO_336044,scaffold_4,512616,514614,-,KOG3997
GENE:JGI_V11_311321,NCBI_GNO_0400093,NCBI_GNO_292043,scaffold_4,524057,527719,+,KOG3967
GENE:JGI_V11_311322,NCBI_GNO_0400094,NCBI_GNO_344044,scaffold_4,530052,540555,-,KOG3575
GENE:JGI_V11_311334,NCBI_GNO_0400107,NCBI_GNO_360044,scaffold_4,606526,609758,+,KOG1978
GENE:JGI_V11_311335,NCBI_GNO_0400108,NCBI_GNO_362044,scaffold_4,609677,616503,-,KOG0302
GENE:JGI_V11_311336,NCBI_GNO_0400109,NCBI_GNO_364044,scaffold_4,618074,618526,+,0
GENE:JGI_V11_311341,NCBI_GNO_0400114,NCBI_GNO_372044,scaffold_4,642870,647131,+,0
GENE:JGI_V11_311348,NCBI_GNO_0400121,NCBI_GNO_384044,scaffold_4,678581,680927,-,KOG2146
GENE:JGI_V11_311351,NCBI_GNO_0400124,NCBI_GNO_390044,scaffold_4,713106,721042,+,KOG2084
GENE:JGI_V11_311352,NCBI_GNO_0400125,NCBI_GNO_392044,scaffold_4,722304,723712,-,KOG3022
GENE:JGI_V11_311368,NCBI_GNO_0400141,NCBI_GNO_422044,scaffold_4,828804,830432,-,0
GENE:JGI_V11_311374,NCBI_GNO_0400147,NCBI_GNO_434044,scaffold_4,889701,891787,+,KOG0619
GENE:JGI_V11_311375,NCBI_GNO_0400148,NCBI_GNO_436044,scaffold_4,902057,909099,+,KOG1216
GENE:JGI_V11_311383,NCBI_GNO_0400156,NCBI_GNO_452044,scaffold_4,939037,942177,-,KOG0157
GENE:JGI_V11_311385,NCBI_GNO_0400158,NCBI_GNO_456044,scaffold_4,945534,947887,-,KOG0157
GENE:JGI_V11_311386,NCBI_GNO_0400159,NCBI_GNO_458044,scaffold_4,948319,950758,-,KOG0157
GENE:JGI_V11_311387,NCBI_GNO_0400160,NCBI_GNO_460044,scaffold_4,951039,953584,-,KOG0157
GENE:JGI_V11_311388,NCBI_GNO_0400161,NCBI_GNO_462044,scaffold_4,955391,957688,-,KOG0157
GENE:JGI_V11_311389,NCBI_GNO_0400162,NCBI_GNO_464044,scaffold_4,958599,958936,-,0
